run_id,run_name,dict_threshold,min_support,min_dict_chars,max_event_coverage,dict_min_label_margin,dict_prob_smoothing_alpha,dict_ml_blend_weight,use_ml_prior,policy_dict_size,econ_dict_size,dict_total_size,policy_event_active_ratio,econ_event_active_ratio,policy_label_match_rate,Imp_mean,Imp_std,Ieo_mean,Ieo_std,events_count,size_norm,score_primary,score_coverage_first
131,run_131_thr0.55_sup2_len4_cov0.30_ml1_mg0.02_sa0.20_bw0.20,0.55,2,4,0.3,0.02,0.2,0.2,1,594,936,1530,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.17938033203669781,0.7847386065677942,0.09562852688692455,0.6731073671642929,221,0.7813357731015553,0.7527884149648316,0.7860621892503923
137,run_137_thr0.55_sup2_len4_cov0.35_ml1_mg0.00_sa0.20_bw0.20,0.55,2,4,0.35,0.0,0.2,0.2,1,594,936,1530,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.17938033203669781,0.7847386065677942,0.09562852688692455,0.6731073671642929,221,0.7813357731015553,0.7527884149648316,0.7860621892503923
143,run_143_thr0.55_sup2_len4_cov0.35_ml1_mg0.02_sa0.20_bw0.20,0.55,2,4,0.35,0.02,0.2,0.2,1,594,936,1530,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.17938033203669781,0.7847386065677942,0.09562852688692455,0.6731073671642929,221,0.7813357731015553,0.7527884149648316,0.7860621892503923
124,run_124_thr0.55_sup2_len4_cov0.30_ml1_mg0.00_sa0.20_bw0.00,0.55,2,4,0.3,0.0,0.2,0.0,1,556,922,1478,0.8733031674208145,0.8235294117647058,0.7285067873303167,0.16061502934412872,0.7875154427843242,0.08853824189699896,0.6784611548248789,221,0.7337602927721867,0.751773523822929,0.7844351550177394
130,run_130_thr0.55_sup2_len4_cov0.30_ml1_mg0.02_sa0.20_bw0.00,0.55,2,4,0.3,0.02,0.2,0.0,1,556,922,1478,0.8733031674208145,0.8235294117647058,0.7285067873303167,0.16061502934412872,0.7875154427843242,0.08853824189699896,0.6784611548248789,221,0.7337602927721867,0.751773523822929,0.7844351550177394
136,run_136_thr0.55_sup2_len4_cov0.35_ml1_mg0.00_sa0.20_bw0.00,0.55,2,4,0.35,0.0,0.2,0.0,1,556,922,1478,0.8733031674208145,0.8235294117647058,0.7285067873303167,0.16061502934412872,0.7875154427843242,0.08853824189699896,0.6784611548248789,221,0.7337602927721867,0.751773523822929,0.7844351550177394
142,run_142_thr0.55_sup2_len4_cov0.35_ml1_mg0.02_sa0.20_bw0.00,0.55,2,4,0.35,0.02,0.2,0.0,1,556,922,1478,0.8733031674208145,0.8235294117647058,0.7285067873303167,0.16061502934412872,0.7875154427843242,0.08853824189699896,0.6784611548248789,221,0.7337602927721867,0.751773523822929,0.7844351550177394
148,run_148_thr0.55_sup3_len3_cov0.30_ml1_mg0.00_sa0.20_bw0.00,0.55,3,3,0.3,0.0,0.2,0.0,1,328,374,702,0.8461538461538461,0.832579185520362,0.665158371040724,0.1408908779774422,0.7603200797628025,0.10525505082370754,0.6709655237830745,221,0.023787740164684355,0.7510730564306798,0.7776800329534305
154,run_154_thr0.55_sup3_len3_cov0.30_ml1_mg0.02_sa0.20_bw0.00,0.55,3,3,0.3,0.02,0.2,0.0,1,328,374,702,0.8461538461538461,0.832579185520362,0.665158371040724,0.1408908779774422,0.7603200797628025,0.10525505082370754,0.6709655237830745,221,0.023787740164684355,0.7510730564306798,0.7776800329534305
160,run_160_thr0.55_sup3_len3_cov0.35_ml1_mg0.00_sa0.20_bw0.00,0.55,3,3,0.35,0.0,0.2,0.0,1,328,374,702,0.8461538461538461,0.832579185520362,0.665158371040724,0.1408908779774422,0.7603200797628025,0.10525505082370754,0.6709655237830745,221,0.023787740164684355,0.7510730564306798,0.7776800329534305
